file	line	vis	inline	name
build.zig	8	pub		build
build/artifacts.zig	18	priv		applyHotLayout
build/artifacts.zig	26	priv		addInternalEngine
build/artifacts.zig	42	priv		addCli
build/artifacts.zig	65	priv		addInstallStep
build/artifacts.zig	70	priv		omitFramePointer
build/artifacts.zig	77	pub		addEngineArtifacts
build/config.zig	22	pub		gateRunCpus
build/config.zig	32	pub		runArtifactOnCpus
build/config.zig	68	pub		withOomInjection
build/config.zig	74	pub		withUnifiedTestSuite
build/config.zig	81	pub		addEngineOptions
build/config.zig	99	pub		forceLlvmBackendOnDebug
build/gates.zig	5	pub		addGates
build/perf.zig	4	pub		addPerfSteps
build/tests.zig	21	priv		addZjsTest
build/tests.zig	36	priv		runUnifiedTests
build/tests.zig	50	priv		addSmokeStep
build/tests.zig	71	pub		addTestGraph
src/bytecode.zig	76	pub	inline	artifactAllocator
src/bytecode.zig	101	priv		layoutsEqual
src/bytecode.zig	132	priv		layoutOf
src/bytecode.zig	146	priv		dynamicShape
src/bytecode/carrier.zig	24	priv		growSliceBy
src/bytecode/carrier.zig	49	priv		freeGrowableSlice
src/bytecode/carrier.zig	62	priv		freeOwnedAtomSlice
src/bytecode/carrier.zig	68	priv		freeGrowableAtomSlice
src/bytecode/carrier.zig	232	pub		init
src/bytecode/carrier.zig	242	pub		deinit
src/bytecode/carrier.zig	256	pub	inline	byteCode
src/bytecode/carrier.zig	259	pub	inline	funcName
src/bytecode/carrier.zig	262	pub	inline	pc2lineBuf
src/bytecode/carrier.zig	265	pub	inline	lineNum
src/bytecode/carrier.zig	268	pub	inline	colNum
src/bytecode/carrier.zig	271	pub	inline	scriptOrModule
src/bytecode/carrier.zig	274	pub	inline	realmContext
src/bytecode/carrier.zig	277	pub	inline	isGlobalVar
src/bytecode/carrier.zig	280	pub	inline	isModule
src/bytecode/carrier.zig	283	pub	inline	functionKind
src/bytecode/carrier.zig	293	pub	inline	isDerivedClassConstructor
src/bytecode/carrier.zig	296	pub	inline	hasPrototype
src/bytecode/carrier.zig	299	pub	inline	hasSimpleParameterList
src/bytecode/carrier.zig	302	pub	inline	needHomeObject
src/bytecode/carrier.zig	305	pub	inline	newTargetAllowed
src/bytecode/carrier.zig	308	pub	inline	superCallAllowed
src/bytecode/carrier.zig	311	pub	inline	superAllowed
src/bytecode/carrier.zig	314	pub	inline	argumentsAllowed
src/bytecode/carrier.zig	317	pub	inline	isDirectOrIndirectEval
src/bytecode/carrier.zig	320	pub	inline	isAsync
src/bytecode/carrier.zig	323	pub	inline	isGenerator
src/bytecode/carrier.zig	326	pub	inline	entryContract
src/bytecode/carrier.zig	329	pub	inline	isStrictMode
src/bytecode/carrier.zig	332	pub	inline	runtimeStrictMode
src/bytecode/carrier.zig	335	pub	inline	hasMappedArguments
src/bytecode/carrier.zig	338	pub	inline	simpleInlineEligible
src/bytecode/carrier.zig	341	pub	inline	strictSimpleInlineEligible
src/bytecode/carrier.zig	344	pub	inline	strictSimpleSnapshotInlineEligible
src/bytecode/carrier.zig	347	pub	inline	simpleInlineEmptyLeaf
src/bytecode/carrier.zig	350	pub	inline	rawThisInlineEmptyLeaf
src/bytecode/carrier.zig	353	pub	inline	simpleInlineExactArgsLeaf
src/bytecode/carrier.zig	356	pub	inline	rawThisInlineExactArgsLeaf
src/bytecode/carrier.zig	359	pub	inline	exactArgsLeafKind
src/bytecode/carrier.zig	362	pub		setCode
src/bytecode/carrier.zig	375	pub		appendCode
src/bytecode/carrier.zig	383	pub		truncateCode
src/bytecode/carrier.zig	396	pub		installCodeWithCapacity
src/bytecode/carrier.zig	404	pub		installPc2Line
src/bytecode/carrier.zig	417	pub		installAtomOperandsWithCapacity
src/bytecode/carrier.zig	434	priv		scanSmallInlineEligible
src/bytecode/carrier.zig	476	pub		classifyAsyncExecution
src/bytecode/carrier.zig	511	pub		publishExecutionFlags
src/bytecode/dump.zig	28	pub		dumpFunctionBytecode
src/bytecode/dump.zig	37	priv		dumpArtifact
src/bytecode/dump.zig	101	priv		printOperandsFromLayout
src/bytecode/function_bytecode.zig	121	pub		init
src/bytecode/function_bytecode.zig	134	pub		fromCompile
src/bytecode/function_bytecode.zig	150	pub	inline	isConst
src/bytecode/function_bytecode.zig	154	pub	inline	isLexical
src/bytecode/function_bytecode.zig	158	pub	inline	isCaptured
src/bytecode/function_bytecode.zig	162	pub	inline	hasScope
src/bytecode/function_bytecode.zig	166	pub	inline	varKind
src/bytecode/function_bytecode.zig	194	pub		init
src/bytecode/function_bytecode.zig	205	pub	inline	closureType
src/bytecode/function_bytecode.zig	209	pub	inline	isLexical
src/bytecode/function_bytecode.zig	213	pub	inline	isConst
src/bytecode/function_bytecode.zig	217	pub	inline	varKind
src/bytecode/function_bytecode.zig	221	pub		toInit
src/bytecode/function_bytecode.zig	594	priv	inline	bit
src/bytecode/function_bytecode.zig	598	priv	inline	assignBit
src/bytecode/function_bytecode.zig	602	pub	inline	hasDebug
src/bytecode/function_bytecode.zig	606	pub	inline	hasExtension
src/bytecode/function_bytecode.zig	610	pub		layout
src/bytecode/function_bytecode.zig	614	pub	inline	famBytes
src/bytecode/function_bytecode.zig	618	pub	inline	debugInfo
src/bytecode/function_bytecode.zig	624	pub	inline	debugInfoMut
src/bytecode/function_bytecode.zig	630	pub	inline	hotExtension
src/bytecode/function_bytecode.zig	645	pub	inline	hotExtensionCanonical
src/bytecode/function_bytecode.zig	651	pub	inline	hotExtensionMut
src/bytecode/function_bytecode.zig	659	priv	inline	canonicalHotAddress
src/bytecode/function_bytecode.zig	667	priv	inline	canonicalHotExtension
src/bytecode/function_bytecode.zig	674	priv	noinline	hotExtensionSlow
src/bytecode/function_bytecode.zig	680	priv	noinline	hotExtensionMutSlow
src/bytecode/function_bytecode.zig	686	pub	inline	hotExtensionRequiredMut
src/bytecode/function_bytecode.zig	694	pub	inline	canonicalCallFacts
src/bytecode/function_bytecode.zig	717	pub		applyFlags
src/bytecode/function_bytecode.zig	733	pub	inline	functionKind
src/bytecode/function_bytecode.zig	736	pub	inline	hasPrototype
src/bytecode/function_bytecode.zig	739	pub	inline	hasSimpleParameterList
src/bytecode/function_bytecode.zig	742	pub	inline	isDerivedClassConstructor
src/bytecode/function_bytecode.zig	745	pub	inline	needHomeObject
src/bytecode/function_bytecode.zig	748	pub	inline	newTargetAllowed
src/bytecode/function_bytecode.zig	751	pub	inline	superCallAllowed
src/bytecode/function_bytecode.zig	754	pub	inline	superAllowed
src/bytecode/function_bytecode.zig	757	pub	inline	argumentsAllowed
src/bytecode/function_bytecode.zig	760	pub	inline	isDirectOrIndirectEval
src/bytecode/function_bytecode.zig	763	pub	inline	callFacts
src/bytecode/function_bytecode.zig	767	pub	inline	ctorAllocProfile
src/bytecode/function_bytecode.zig	771	pub	inline	ctorAllocProfileMut
src/bytecode/function_bytecode.zig	775	pub	inline	openVarRefCount
src/bytecode/function_bytecode.zig	778	pub	inline	closureVarCount
src/bytecode/function_bytecode.zig	782	pub	inline	filenameAtom
src/bytecode/function_bytecode.zig	795	pub	inline	byteCodeAssumeMaterialized
src/bytecode/function_bytecode.zig	800	pub	inline	byteCode
src/bytecode/function_bytecode.zig	819	priv	noinline	byteCodeSlow
src/bytecode/function_bytecode.zig	827	pub	inline	allVarDefs
src/bytecode/function_bytecode.zig	835	pub	inline	argVarDefs
src/bytecode/function_bytecode.zig	838	pub	inline	localVarDefs
src/bytecode/function_bytecode.zig	842	pub	inline	varDefs
src/bytecode/function_bytecode.zig	845	pub	inline	closureVar
src/bytecode/function_bytecode.zig	853	pub	inline	cpoolSlice
src/bytecode/function_bytecode.zig	862	pub	inline	constantAt
src/bytecode/function_bytecode.zig	867	pub	inline	funcName
src/bytecode/function_bytecode.zig	870	pub	inline	varRefIsLexicalAt
src/bytecode/function_bytecode.zig	874	pub	inline	varRefIsConstAt
src/bytecode/function_bytecode.zig	878	pub	inline	varRefIsGlobalDeclAt
src/bytecode/function_bytecode.zig	882	pub	inline	varRefNamesLen
src/bytecode/function_bytecode.zig	885	pub	inline	varRefName
src/bytecode/function_bytecode.zig	888	pub	inline	localOpenBindingIndex
src/bytecode/function_bytecode.zig	893	pub	inline	argOpenBindingIndex
src/bytecode/function_bytecode.zig	898	pub	inline	isModule
src/bytecode/function_bytecode.zig	901	pub	inline	isAsync
src/bytecode/function_bytecode.zig	904	pub	inline	isGenerator
src/bytecode/function_bytecode.zig	907	pub	inline	entryContract
src/bytecode/function_bytecode.zig	915	pub	inline	isStrictMode
src/bytecode/function_bytecode.zig	918	pub	inline	runtimeStrictMode
src/bytecode/function_bytecode.zig	923	pub	inline	executionFlags
src/bytecode/function_bytecode.zig	926	pub	inline	setExecutionFlags
src/bytecode/function_bytecode.zig	935	pub	inline	hasMappedArguments
src/bytecode/function_bytecode.zig	938	pub	inline	simpleInlineEligible
src/bytecode/function_bytecode.zig	941	pub	inline	strictSimpleInlineEligible
src/bytecode/function_bytecode.zig	944	pub	inline	strictSimpleSnapshotInlineEligible
src/bytecode/function_bytecode.zig	947	pub	inline	simpleInlineEmptyLeaf
src/bytecode/function_bytecode.zig	950	pub	inline	rawThisInlineEmptyLeaf
src/bytecode/function_bytecode.zig	953	pub	inline	simpleInlineExactArgsLeaf
src/bytecode/function_bytecode.zig	956	pub	inline	rawThisInlineExactArgsLeaf
src/bytecode/function_bytecode.zig	959	pub	inline	exactArgsLeafKind
src/bytecode/function_bytecode.zig	962	pub	inline	captureLeafKind
src/bytecode/function_bytecode.zig	965	pub	inline	smallInlineEligible
src/bytecode/function_bytecode.zig	968	pub	inline	applyForwardInlined
src/bytecode/function_bytecode.zig	971	pub	inline	pc2lineBuf
src/bytecode/function_bytecode.zig	982	pub	inline	lineNum
src/bytecode/function_bytecode.zig	990	pub	inline	colNum
src/bytecode/function_bytecode.zig	999	pub	inline	sourceText
src/bytecode/function_bytecode.zig	1006	pub	inline	scriptOrModule
src/bytecode/function_bytecode.zig	1015	pub	inline	propSiteCount
src/bytecode/function_bytecode.zig	1026	pub	inline	propSiteCache
src/bytecode/function_bytecode.zig	1034	priv		createRaw
src/bytecode/function_bytecode.zig	1057	pub		createProductionShell
src/bytecode/function_bytecode.zig	1088	pub		createFixture
src/bytecode/function_bytecode.zig	1129	pub		createPublishedFixture
src/bytecode/function_bytecode.zig	1137	pub		destroyUnpublishedFixture
src/bytecode/function_bytecode.zig	1145	pub		publishFixtureNoFail
src/bytecode/function_bytecode.zig	1149	pub	inline	realmContext
src/bytecode/function_bytecode.zig	1157	priv	noinline	realmContextSlow
src/bytecode/function_bytecode.zig	1172	priv	inline	hasAtomOperandFmt
src/bytecode/function_bytecode.zig	1187	pub		next
src/bytecode/function_bytecode.zig	1205	pub		atomOperandIterator
src/bytecode/function_bytecode.zig	1209	pub		deinit
src/bytecode/function_bytecode.zig	1213	priv		deinitWithLayout
src/bytecode/function_bytecode.zig	1292	pub		heapByteSize
src/bytecode/function_bytecode.zig	1296	pub		heapByteSizeWithLayout
src/bytecode/function_bytecode.zig	1338	pub		init
src/bytecode/function_bytecode.zig	1407	pub		fromFunction
src/bytecode/function_bytecode.zig	1440	pub	inline	famBytes
src/bytecode/function_bytecode.zig	1444	pub	inline	mainPayloadBytes
src/bytecode/function_bytecode.zig	1448	pub		cpoolSliceMut
src/bytecode/function_bytecode.zig	1452	pub		vardefsSliceMut
src/bytecode/function_bytecode.zig	1456	pub		closureVarSliceMut
src/bytecode/function_bytecode.zig	1460	pub		byteCodeSliceMut
src/bytecode/function_bytecode.zig	1464	pub		propSitesSliceMut
src/bytecode/function_bytecode.zig	1469	pub		hotExtensionPtrMut
src/bytecode/function_bytecode.zig	1475	priv		seedHeader
src/bytecode/function_bytecode.zig	1496	priv		restoreSizing
src/bytecode/function_bytecode.zig	1505	priv		packedSlice
src/bytecode/function_bytecode.zig	1520	priv		addSliceBytes
src/bytecode/function_bytecode.zig	1525	priv		addSaturating
src/bytecode/function_bytecode.zig	1529	pub		destroyFromHeader
src/bytecode/function_def.zig	25	priv		freeOwnedValue
src/bytecode/function_def.zig	89	priv	inline	growSliceBy
src/bytecode/function_def.zig	122	priv	noinline	growSliceBySlowBytes
src/bytecode/function_def.zig	147	priv		freeGrowableSlice
src/bytecode/function_def.zig	160	priv		freeGrowableAtomSlice
src/bytecode/function_def.zig	176	priv		freeGrowableNamedSlice
src/bytecode/function_def.zig	343	pub		init
src/bytecode/function_def.zig	353	pub		replaceSourceText
src/bytecode/function_def.zig	364	pub		deinitInitFailure
src/bytecode/function_def.zig	385	pub		appendScope
src/bytecode/function_def.zig	398	pub		rebuildFinalScopeLinks
src/bytecode/function_def.zig	463	pub		validateFinalScopeLinks
src/bytecode/function_def.zig	536	priv		invalidateScopeLinkCache
src/bytecode/function_def.zig	540	pub		proveAncestorScopeLinks
src/bytecode/function_def.zig	551	pub		consumeGlobalVars
src/bytecode/function_def.zig	568	pub		ensureFuncExprSelfBinding
src/bytecode/function_def.zig	590	pub		ensureThisBinding
src/bytecode/function_def.zig	608	pub		ensureNewTargetBinding
src/bytecode/function_def.zig	620	pub		ensureThisActiveFunctionBinding
src/bytecode/function_def.zig	632	pub		ensureHomeObjectBinding
src/bytecode/function_def.zig	650	pub		ensureArgumentsBinding
src/bytecode/function_def.zig	666	pub		ensureArgumentsArgumentBinding
src/bytecode/function_def.zig	707	pub		hasExplicitArgumentsVar
src/bytecode/function_def.zig	718	pub		appendVar
src/bytecode/function_def.zig	728	pub		appendGlobalVar
src/bytecode/function_def.zig	738	pub		appendArg
src/bytecode/function_def.zig	751	pub		addChild
src/bytecode/function_def.zig	762	pub		addScopeVar
src/bytecode/function_def.zig	792	pub		addClosureVar
src/bytecode/function_def.zig	811	priv		captureBinding
src/bytecode/function_def.zig	826	pub		captureLocal
src/bytecode/function_def.zig	832	pub		captureArg
src/bytecode/function_def.zig	842	pub		findFunctionVar
src/bytecode/function_def.zig	850	priv		scanFunctionVar
src/bytecode/function_def.zig	860	priv		catchUpFunctionVarIndex
src/bytecode/function_def.zig	876	pub		findVar
src/bytecode/function_def.zig	885	pub		findArg
src/bytecode/function_def.zig	894	pub		appendCpool
src/bytecode/function_def.zig	929	pub		traceCompileRoots
src/bytecode/function_def.zig	937	pub		deinit
src/bytecode/module.zig	58	pub		init
src/bytecode/module.zig	62	pub		deinit
src/bytecode/module.zig	85	pub		addRequest
src/bytecode/module.zig	91	pub		addImport
src/bytecode/module.zig	108	pub		addExport
src/bytecode/module.zig	115	pub		addIndirectExport
src/bytecode/module.zig	130	pub		addStarExport
src/bytecode/module.zig	137	pub		addImportAttribute
src/bytecode/module.zig	146	priv	inline	append
src/bytecode/opcode.zig	84	pub		encode
src/bytecode/opcode.zig	91	pub		stackPop
src/bytecode/opcode.zig	98	pub		stackPush
src/bytecode/opcode.zig	107	pub		branchStackDelta
src/bytecode/opcode.zig	119	pub		decode
src/bytecode/opcode.zig	517	pub		add
src/bytecode/opcode.zig	521	pub		isAdd
src/bytecode/opcode.zig	525	pub		addHint
src/bytecode/opcode.zig	529	pub		stackPop
src/bytecode/opcode.zig	553	pub		stackPush
src/bytecode/opcode.zig	618	priv		formForId
src/bytecode/opcode.zig	627	priv		generatedRow
src/bytecode/opcode.zig	680	pub	inline	finalInfo
src/bytecode/opcode.zig	691	pub	inline	finalCompactInfo
src/bytecode/opcode.zig	711	priv		phase1Info
src/bytecode/opcode.zig	725	pub		sizeOf
src/bytecode/opcode.zig	731	pub		sizeOfPhase1
src/bytecode/opcode.zig	737	pub		formatOf
src/bytecode/opcode.zig	763	pub	inline	carriesPropCacheIdx
src/bytecode/opcode.zig	770	pub	inline	carriesPropCacheIdxPhase1
src/bytecode/opcode.zig	776	pub		formatOfPhase1
src/bytecode/opcode.zig	782	pub		nameOf
src/bytecode/opcode.zig	787	pub		nameOfPhase1
src/bytecode/opcode.zig	792	pub		nPopOf
src/bytecode/opcode.zig	797	pub		nPushOf
src/bytecode/opcode.zig	830	priv		isReclaimedName
src/bytecode/opcode.zig	853	pub	inline	stateOf
src/bytecode/opcode.zig	866	pub		free
src/bytecode/opcode.zig	870	pub		total
src/bytecode/opcode.zig	970	pub		aliasOf
src/bytecode/opcode.zig	1386	pub		loweredDirectIdOf
src/bytecode/opcode.zig	1492	priv		nameEncodedOperand
src/bytecode/opcode.zig	1549	pub	inline	isClaimed
src/bytecode/opcode.zig	1552	pub	inline	isDynamic
src/bytecode/opcode.zig	1555	pub	inline	hasAtom
src/bytecode/opcode.zig	1558	pub	inline	hasLabel
src/bytecode/opcode.zig	1652	priv		domainRowFor
src/bytecode/opcode.zig	1746	pub	inline	headerAtParser
src/bytecode/opcode.zig	1789	pub	inline	headerAtPhase1
src/bytecode/opcode.zig	1824	pub		shortSelectionOf
src/bytecode/opcode.zig	1912	pub	inline	selectJumpForm
src/bytecode/opcode.zig	1943	pub	inline	selectPushIntForm
src/bytecode/opcode.zig	1989	pub		finalEncodingOf
src/bytecode/opcode.zig	2023	pub	inline	selectSlotShortForm
src/bytecode/opcode.zig	2040	pub	inline	sizeOfForm
src/bytecode/opcode.zig	2057	pub	inline	operandOffsetOf
src/bytecode/opcode.zig	2082	pub		layoutOf
src/bytecode/opcode.zig	2107	pub	inline	hasAtom
src/bytecode/opcode.zig	2110	pub	inline	hasLabel
src/bytecode/opcode.zig	2116	pub	inline	isLowered
src/bytecode/opcode.zig	2120	pub	inline	indexWidth
src/bytecode/opcode.zig	2124	pub	inline	payload_pc
src/bytecode/opcode.zig	2128	pub	inline	next_pc
src/bytecode/opcode.zig	2138	pub	inline	layout
src/bytecode/opcode.zig	2191	pub		headerAt
src/bytecode/opcode.zig	2226	pub		operandAt
src/bytecode/opcode.zig	2257	pub		dynamicShape
src/bytecode/opcode.zig	2265	pub		stackEffect
src/bytecode/opcode.zig	2300	pub		targetOfLabel
src/bytecode/opcode.zig	2314	pub	inline	matchesFormAt
src/bytecode/pc2line.zig	57	pub		deinit
src/bytecode/pc2line.zig	69	pub		encode
src/bytecode/pc2line.zig	95	priv		putByte
src/bytecode/pc2line.zig	104	priv		putLeb128
src/bytecode/pc2line.zig	117	priv		putSleb128
src/bytecode/pc2line.zig	126	priv		encodeInto
src/bytecode/pc2line.zig	178	pub		decodeHeader
src/bytecode/pc2line.zig	195	pub		decode
src/bytecode/pc2line.zig	238	pub		findSourceLocation
src/bytecode/pc2line.zig	279	priv		readLeb128
src/bytecode/pc2line.zig	295	priv		readSleb128
src/bytecode/tests.zig	161	priv		attachBuilder
src/bytecode/tests.zig	178	priv		emitTestBody
src/bytecode/tests.zig	253	priv		createTestFunctionBytecode
src/bytecode/tests.zig	2594	priv		populateFunctionDefForFinalizeFailure
src/bytecode/tests.zig	2624	priv		runFunctionBytecodeFinalizeOomLifecycle
src/cli/cli_process.zig	9	pub		argsToSlice
src/cli/cli_process.zig	18	pub		printError
src/cli/cli_process.zig	23	pub		printErrorJoin
src/cli/run_test262.zig	69	pub		main
src/cli/run_test262.zig	107	priv		printUsage
src/cli/run_test262.zig	111	priv		printSummary
src/cli/run_test262.zig	143	pub		deinit
src/cli/run_test262.zig	154	pub		deinit
src/cli/run_test262.zig	167	pub		deinit
src/cli/run_test262.zig	181	priv		init
src/cli/run_test262.zig	185	priv		deinit
src/cli/run_test262.zig	222	priv		run
src/cli/run_test262.zig	241	pub		runSelectedTests
src/cli/run_test262.zig	245	priv		runSelectedTestsQuiet
src/cli/run_test262.zig	249	priv		runSelectedTestsWithReporterMode
src/cli/run_test262.zig	371	priv		runWorkerLoop
src/cli/run_test262.zig	481	pub		prepareSelection
src/cli/run_test262.zig	546	priv		requireTest262Roots
src/cli/run_test262.zig	560	priv		enumerateTests
src/cli/run_test262.zig	576	priv		runOneTest
src/cli/run_test262.zig	641	priv		runEmbeddedEngine
src/cli/run_test262.zig	737	priv		asyncHarnessCompleted
src/cli/run_test262.zig	750	priv		formatPendingExceptionName
src/cli/run_test262.zig	804	priv		exceptionStringProperty
src/cli/run_test262.zig	811	priv		runExternalEngine
src/cli/run_test262.zig	898	priv		prepareModuleTempTree
src/cli/run_test262.zig	924	priv		copyStderr
src/cli/run_test262.zig	930	priv		printRunResult
src/cli/run_test262.zig	958	pub		negativeResultMatches
src/cli/run_test262.zig	973	pub		tempTestPath
src/cli/run_test262.zig	978	pub		moduleTempTestPath
src/cli/run_test262.zig	996	pub		tempTestPathShm
src/cli/run_test262.zig	1003	priv		printFailure
src/cli/run_test262_config.zig	16	pub		init
src/cli/run_test262_config.zig	25	pub		deinit
src/cli/run_test262_config.zig	40	pub		excludesTest
src/cli/run_test262_config.zig	48	pub		loadText
src/cli/run_test262_config.zig	91	pub		loadFile
src/cli/run_test262_config.zig	98	pub		applyFeatureOverrides
src/cli/run_test262_config.zig	116	priv		parseExcludeEntry
src/cli/run_test262_config.zig	126	priv		parseConfigEntry
src/cli/run_test262_config.zig	144	priv		parseFeatureEntry
src/cli/run_test262_config.zig	157	pub		stripComment
src/cli/run_test262_config.zig	166	priv		composeRulePath
src/cli/run_test262_config.zig	174	priv		composePath
src/cli/run_test262_known_errors.zig	6	pub		load
src/cli/run_test262_known_errors.zig	21	pub		normalizeKey
src/cli/run_test262_known_errors.zig	30	pub		contains
src/cli/run_test262_known_errors.zig	37	pub		parseText
src/cli/run_test262_known_errors.zig	51	pub		write
src/cli/run_test262_known_errors.zig	57	pub		mergeForUpdate
src/cli/run_test262_known_errors.zig	74	pub		renderText
src/cli/run_test262_known_errors.zig	89	priv		dirname
src/cli/run_test262_known_errors.zig	93	priv		entryPath
src/cli/run_test262_known_errors.zig	98	priv		selectedContains
src/cli/run_test262_known_errors.zig	108	priv		normalizeEntry
src/cli/run_test262_known_errors.zig	113	priv		normalizePath
src/cli/run_test262_known_errors.zig	122	priv		pathRelativeToBase
src/cli/run_test262_metadata.zig	8	pub		deinit
src/cli/run_test262_metadata.zig	20	pub		init
src/cli/run_test262_metadata.zig	28	pub		deinit
src/cli/run_test262_metadata.zig	35	pub		hasSkippedFeature
src/cli/run_test262_metadata.zig	39	pub		skippedFeature
src/cli/run_test262_metadata.zig	46	pub		hasFlag
src/cli/run_test262_metadata.zig	54	pub		parse
src/cli/run_test262_metadata.zig	123	priv		parseList
src/cli/run_test262_metadata.zig	132	priv		parseListItem
src/cli/run_test262_names.zig	10	pub		init
src/cli/run_test262_names.zig	14	pub		deinit
src/cli/run_test262_names.zig	21	pub		appendOwned
src/cli/run_test262_names.zig	35	pub		append
src/cli/run_test262_names.zig	41	pub		sortAndDedupe
src/cli/run_test262_names.zig	58	pub		dedupePreserveOrder
src/cli/run_test262_names.zig	80	pub		contains
src/cli/run_test262_names.zig	84	pub		bestMatchLen
src/cli/run_test262_names.zig	95	pub		containsExact
src/cli/run_test262_names.zig	102	pub		removeExact
src/cli/run_test262_names.zig	117	pub		findSortedExact
src/cli/run_test262_names.zig	134	pub		move
src/cli/run_test262_names.zig	145	pub		compare
src/cli/run_test262_names.zig	170	priv		lessThan
src/cli/run_test262_names.zig	174	priv		isAsciiDigit
src/cli/run_test262_names.zig	178	priv		asciiDigitRunEnd
src/cli/run_test262_names.zig	184	priv		compareAsciiDigitRuns
src/cli/run_test262_names.zig	199	priv		trimLeadingAsciiZeroes
src/cli/run_test262_options.zig	49	pub		selectedCount
src/cli/run_test262_options.zig	68	pub		append
src/cli/run_test262_options.zig	74	pub		get
src/cli/run_test262_options.zig	83	pub		append
src/cli/run_test262_options.zig	89	pub		get
src/cli/run_test262_options.zig	94	pub		parse
src/cli/run_test262_options.zig	148	priv		nextValue
src/cli/run_test262_options.zig	154	priv		parseU32
src/cli/run_test262_options.zig	158	priv		parseUsize
src/cli/run_test262_options.zig	162	priv		isDecimal
src/cli/run_test262_reporter.zig	28	pub		name
src/cli/run_test262_reporter.zig	63	pub		init
src/cli/run_test262_reporter.zig	67	pub		initQuiet
src/cli/run_test262_reporter.zig	71	pub		deinit
src/cli/run_test262_reporter.zig	82	pub		lockedPrint
src/cli/run_test262_reporter.zig	93	pub		recordResult
src/cli/run_test262_reporter.zig	117	pub		recordSkippedFeature
src/cli/run_test262_reporter.zig	124	priv		findOrInsertDir
src/cli/run_test262_reporter.zig	134	priv		findOrInsertSkippedFeature
src/cli/run_test262_reporter.zig	144	priv		appendFailureLine
src/cli/run_test262_reporter.zig	164	pub		flush
src/cli/run_test262_reporter.zig	198	pub		classifyBucket
src/cli/run_test262_reporter.zig	214	pub		deriveDirSegment
src/cli/run_test262_reporter.zig	221	priv		firstTwoComponents
src/cli/run_test262_reporter.zig	228	priv		renderBucketsJson
src/cli/run_test262_reporter.zig	244	pub		renderSortedFailureLog
src/cli/run_test262_reporter.zig	265	priv		renderByDirJson
src/cli/run_test262_reporter.zig	286	pub		renderSkippedFeaturesJson
src/cli/run_test262_reporter.zig	310	priv		lessThanDirEntry
src/cli/run_test262_reporter.zig	314	priv		lessThanSkippedFeatureEntry
src/cli/run_test262_reporter.zig	319	priv		lessThanFailureLogLine
src/cli/run_test262_source.zig	23	pub		init
src/cli/run_test262_source.zig	31	pub		deinit
src/cli/run_test262_source.zig	41	priv		get
src/cli/run_test262_source.zig	54	priv		append
src/cli/run_test262_source.zig	69	pub		makeHarnessPrelude
src/cli/run_test262_source.zig	144	pub		readTestSource
src/cli/run_test262_source.zig	154	pub		test262Override
src/cli/run_test262_source.zig	162	priv		verifyTest262OverrideUpstream
src/cli/run_test262_source.zig	177	priv		computeSha256Hex
src/cli/run_test262_source.zig	191	pub		test262OverridePath
src/cli/run_test262_source.zig	197	pub		test262UpstreamPath
src/cli/run_test262_source.zig	219	pub		test262RelativePath
src/cli/run_test262_source.zig	232	pub		requireTest262RelativePath
src/cli/run_test262_source.zig	241	priv		lastTest262ComponentEnd
src/cli/run_test262_source.zig	253	pub		makeTestSourceFromBytes
src/cli/run_test262_source.zig	310	priv		needsAsyncHarness
src/cli/run_test262_source.zig	314	priv		readHarnessFile
src/cli/zjs.zig	22	pub		deinit
src/cli/zjs.zig	64	priv		addInclude
src/cli/zjs.zig	70	priv		includes
src/cli/zjs.zig	127	pub		parseArgs
src/cli/zjs.zig	211	priv		runFileModule
src/cli/zjs.zig	232	pub		main
src/cli/zjs.zig	500	priv		printUsage
src/cli/zjs.zig	504	priv		commandRuntimeOptions
src/cli/zjs.zig	511	priv		commandTracksUnhandledRejections
src/cli/zjs.zig	517	priv		commandScriptArgs
src/cli/zjs.zig	524	priv		applyRuntimeOptions
src/cli/zjs.zig	538	priv		exitIfRequested
src/cli/zjs.zig	545	priv		runIncludeFiles
src/cli/zjs.zig	564	priv		parseLimitKBytes
src/cli/zjs.zig	574	priv		printBytecodeFingerprint
src/cli/zjs.zig	610	priv		fingerprintFunctionBytecode
src/cli/zjs.zig	661	priv		detectFileMode
src/cli/zjs.zig	672	priv		sourceLooksLikeModule
src/cli/zjs.zig	686	priv		skipShebang
src/cli/zjs.zig	694	priv		dumpMemoryUsage
src/cli/zjs.zig	698	priv		dumpMemorySnapshot
src/cli/zjs.zig	730	priv		dumpPerfJson
src/cli/zjs.zig	749	priv		dumpPerfJsonMetrics
src/cli/zjs.zig	788	priv		dumpPerfJsonOpcodeProfile
src/cli/zjs.zig	837	priv		commandPerfFile
src/cli/zjs.zig	844	priv		writeJsonString
src/cli/zjs.zig	874	priv		dumpGcSpaceStats
src/cli/zjs.zig	898	priv		dumpGcBlockCensus
src/cli/zjs.zig	959	priv	noinline	writeCounterLine
src/cli/zjs.zig	967	priv		dumpGcGenerationStats
src/cli/zjs.zig	1094	priv		dumpGcBlockHeapStats
src/cli/zjs.zig	1153	priv		dumpGcPhaseTotals
src/cli/zjs.zig	1193	priv		dumpGcMarkFootprint
src/cli/zjs.zig	1278	priv		dumpGcStats
src/cli/zjs.zig	1319	priv		dumpAtomAuditStats
src/cli/zjs.zig	1327	priv		dumpGcDoomedState
